id,text,label,category,language,script,template_id,kind
upg-sms-00248,Mee current 30 nimishallo cut avutundi. Bill update kosam ventane 7534625357 ki call cheyandi.,1,bill_disconnection,te,latin,s1-bill_disconnection-tel-041,sms
upg-sms-00249,Mee current ee raatri 9:30 ki cut avutundi. Bill update kosam ventane 8513000862 ki call cheyandi.,1,bill_disconnection,te,latin,s1-bill_disconnection-tel-041,sms
upg-sms-00250,Mee current 2 gantallo cut avutundi. Bill update kosam ventane 8908630140 ki call cheyandi.,1,bill_disconnection,te,latin,s1-bill_disconnection-tel-041,sms
upg-sms-00251,Mee current 30 nimishallo cut avutundi. Bill update kosam ventane 9908543022 ki call cheyandi.,1,bill_disconnection,te,latin,s1-bill_disconnection-tel-041,sms
upg-sms-00252,"You have received Rs 12,000. Accept the collect request from support.verify@upg to credit it to your account.",1,collect_request,en,native,s1-collect_request-enn-042,sms
upg-sms-00253,"You have received Rs 9,999. Accept the collect request from kyc.helpdesk@upg to credit it to your account.",1,collect_request,en,native,s1-collect_request-enn-042,sms
upg-sms-00254,"You have received Rs 1,499. Accept the collect request from cashback.offer@upg to credit it to your account.",1,collect_request,en,native,s1-collect_request-enn-042,sms
upg-sms-00255,"You have received Rs 7,500. Accept the collect request from claim.reward@upg to credit it to your account.",1,collect_request,en,native,s1-collect_request-enn-042,sms
upg-sms-00256,"You have received Rs 7,500. Accept the collect request from kyc.helpdesk@upg to credit it to your account.",1,collect_request,en,native,s1-collect_request-enn-042,sms
upg-sms-00257,"You have received Rs 1,499. Accept the collect request from luckydraw.winner@upg to credit it to your account.",1,collect_request,en,native,s1-collect_request-enn-042,sms
upg-sms-00258,"To receive your payment of Rs 4,999, approve the UPI request and enter PIN. Request sent by kyc.helpdesk@upg.",1,collect_request,en,native,s1-collect_request-enn-043,sms
upg-sms-00259,"To receive your payment of Rs 12,000, approve the UPI request and enter PIN. Request sent by luckydraw.winner@upg.",1,collect_request,en,native,s1-collect_request-enn-043,sms
upg-sms-00260,"To receive your payment of Rs 5,000, approve the UPI request and enter PIN. Request sent by cashback.offer@upg.",1,collect_request,en,native,s1-collect_request-enn-043,sms
upg-sms-00261,"To receive your payment of Rs 1,499, approve the UPI request and enter PIN. Request sent by cashback.offer@upg.",1,collect_request,en,native,s1-collect_request-enn-043,sms
upg-sms-00262,"To receive your payment of Rs 12,000, approve the UPI request and enter PIN. Request sent by support.verify@upg.",1,collect_request,en,native,s1-collect_request-enn-043,sms
upg-sms-00263,"To receive your payment of Rs 4,999, approve the UPI request and enter PIN. Request sent by claim.reward@upg.",1,collect_request,en,native,s1-collect_request-enn-043,sms
upg-sms-00264,"आपको ₹2,999 मिले हैं। पैसा खाते में लेने के लिए cashback.offer@upg का कलेक्ट अनुरोध स्वीकार करें और PIN डालें।",1,collect_request,hi,native,s1-collect_request-hin-044,sms
upg-sms-00265,"आपको ₹4,999 मिले हैं। पैसा खाते में लेने के लिए claim.reward@upg का कलेक्ट अनुरोध स्वीकार करें और PIN डालें।",1,collect_request,hi,native,s1-collect_request-hin-044,sms
upg-sms-00266,"आपको ₹12,000 मिले हैं। पैसा खाते में लेने के लिए support.verify@upg का कलेक्ट अनुरोध स्वीकार करें और PIN डालें।",1,collect_request,hi,native,s1-collect_request-hin-044,sms
upg-sms-00267,"आपको ₹9,999 मिले हैं। पैसा खाते में लेने के लिए kyc.helpdesk@upg का कलेक्ट अनुरोध स्वीकार करें और PIN डालें।",1,collect_request,hi,native,s1-collect_request-hin-044,sms
upg-sms-00268,"आपको ₹5,000 मिले हैं। पैसा खाते में लेने के लिए tasks.pay@upg का कलेक्ट अनुरोध स्वीकार करें और PIN डालें।",1,collect_request,hi,native,s1-collect_request-hin-044,sms
upg-sms-00269,"आपको ₹1,499 मिले हैं। पैसा खाते में लेने के लिए claim.reward@upg का कलेक्ट अनुरोध स्वीकार करें और PIN डालें।",1,collect_request,hi,native,s1-collect_request-hin-044,sms
upg-sms-00270,"Rs 7,500 receive karne ke liye tasks.pay@upg ki request approve karein aur PIN daalein.",1,collect_request,hi,latin,s1-collect_request-hil-045,sms
upg-sms-00271,"Rs 1,499 receive karne ke liye refund.desk@upg ki request approve karein aur PIN daalein.",1,collect_request,hi,latin,s1-collect_request-hil-045,sms
upg-sms-00272,"Rs 5,000 receive karne ke liye kyc.helpdesk@upg ki request approve karein aur PIN daalein.",1,collect_request,hi,latin,s1-collect_request-hil-045,sms
upg-sms-00273,"Rs 12,000 receive karne ke liye support.verify@upg ki request approve karein aur PIN daalein.",1,collect_request,hi,latin,s1-collect_request-hil-045,sms
upg-sms-00274,"Rs 2,999 receive karne ke liye refund.desk@upg ki request approve karein aur PIN daalein.",1,collect_request,hi,latin,s1-collect_request-hil-045,sms
upg-sms-00275,"Rs 12,000 receive karne ke liye luckydraw.winner@upg ki request approve karein aur PIN daalein.",1,collect_request,hi,latin,s1-collect_request-hil-045,sms
upg-sms-00276,"మీకు ₹5,000 వచ్చాయి. డబ్బు ఖాతాలో జమ కావడానికి claim.reward@upg నుండి వచ్చిన కలెక్ట్ అభ్యర్థనను ఆమోదించి PIN ఇవ్వండి.",1,collect_request,te,native,s1-collect_request-ten-046,sms
upg-sms-00277,"మీకు ₹4,999 వచ్చాయి. డబ్బు ఖాతాలో జమ కావడానికి support.verify@upg నుండి వచ్చిన కలెక్ట్ అభ్యర్థనను ఆమోదించి PIN ఇవ్వండి.",1,collect_request,te,native,s1-collect_request-ten-046,sms
upg-sms-00278,"మీకు ₹4,999 వచ్చాయి. డబ్బు ఖాతాలో జమ కావడానికి claim.reward@upg నుండి వచ్చిన కలెక్ట్ అభ్యర్థనను ఆమోదించి PIN ఇవ్వండి.",1,collect_request,te,native,s1-collect_request-ten-046,sms
upg-sms-00279,"మీకు ₹12,000 వచ్చాయి. డబ్బు ఖాతాలో జమ కావడానికి tasks.pay@upg నుండి వచ్చిన కలెక్ట్ అభ్యర్థనను ఆమోదించి PIN ఇవ్వండి.",1,collect_request,te,native,s1-collect_request-ten-046,sms
upg-sms-00280,"మీకు ₹9,999 వచ్చాయి. డబ్బు ఖాతాలో జమ కావడానికి luckydraw.winner@upg నుండి వచ్చిన కలెక్ట్ అభ్యర్థనను ఆమోదించి PIN ఇవ్వండి.",1,collect_request,te,native,s1-collect_request-ten-046,sms
upg-sms-00281,"మీకు ₹2,999 వచ్చాయి. డబ్బు ఖాతాలో జమ కావడానికి support.verify@upg నుండి వచ్చిన కలెక్ట్ అభ్యర్థనను ఆమోదించి PIN ఇవ్వండి.",1,collect_request,te,native,s1-collect_request-ten-046,sms
upg-sms-00282,"Rs 1,499 receive cheyyadaniki refund.desk@upg request approve chesi PIN enter cheyandi.",1,collect_request,te,latin,s1-collect_request-tel-047,sms
upg-sms-00283,"Rs 7,500 receive cheyyadaniki cashback.offer@upg request approve chesi PIN enter cheyandi.",1,collect_request,te,latin,s1-collect_request-tel-047,sms
upg-sms-00284,"Rs 5,000 receive cheyyadaniki claim.reward@upg request approve chesi PIN enter cheyandi.",1,collect_request,te,latin,s1-collect_request-tel-047,sms
upg-sms-00285,"Rs 2,999 receive cheyyadaniki refund.desk@upg request approve chesi PIN enter cheyandi.",1,collect_request,te,latin,s1-collect_request-tel-047,sms
upg-sms-00286,"Rs 9,999 receive cheyyadaniki cashback.offer@upg request approve chesi PIN enter cheyandi.",1,collect_request,te,latin,s1-collect_request-tel-047,sms
upg-sms-00287,"Rs 7,500 receive cheyyadaniki support.verify@upg request approve chesi PIN enter cheyandi.",1,collect_request,te,latin,s1-collect_request-tel-047,sms
upg-sms-00288,"Sorry, I sent Rs 12,000 to your number by mistake. Please return it to kyc.helpdesk@upg, it was my hospital fee.",1,wrong_transfer,en,native,s1-wrong_transfer-enn-048,sms
upg-sms-00289,"Sorry, I sent Rs 9,999 to your number by mistake. Please return it to refund.desk@upg, it was my hospital fee.",1,wrong_transfer,en,native,s1-wrong_transfer-enn-048,sms
upg-sms-00290,"Sorry, I sent Rs 9,999 to your number by mistake. Please return it to tasks.pay@upg, it was my hospital fee.",1,wrong_transfer,en,native,s1-wrong_transfer-enn-048,sms
upg-sms-00291,"Sorry, I sent Rs 9,999 to your number by mistake. Please return it to luckydraw.winner@upg, it was my hospital fee.",1,wrong_transfer,en,native,s1-wrong_transfer-enn-048,sms
upg-sms-00292,"Sorry, I sent Rs 2,999 to your number by mistake. Please return it to cashback.offer@upg, it was my hospital fee.",1,wrong_transfer,en,native,s1-wrong_transfer-enn-048,sms
upg-sms-00293,"Sorry, I sent Rs 5,000 to your number by mistake. Please return it to kyc.helpdesk@upg, it was my hospital fee.",1,wrong_transfer,en,native,s1-wrong_transfer-enn-048,sms
upg-sms-00294,"Rs 12,000 credited to your a/c by mistake. Kindly refund to tasks.pay@upg urgently or legal action will be taken.",1,wrong_transfer,en,native,s1-wrong_transfer-enn-049,sms
upg-sms-00295,"Rs 2,999 credited to your a/c by mistake. Kindly refund to cashback.offer@upg urgently or legal action will be taken.",1,wrong_transfer,en,native,s1-wrong_transfer-enn-049,sms
upg-sms-00296,"Rs 1,499 credited to your a/c by mistake. Kindly refund to refund.desk@upg urgently or legal action will be taken.",1,wrong_transfer,en,native,s1-wrong_transfer-enn-049,sms
upg-sms-00297,"Rs 9,999 credited to your a/c by mistake. Kindly refund to kyc.helpdesk@upg urgently or legal action will be taken.",1,wrong_transfer,en,native,s1-wrong_transfer-enn-049,sms
upg-sms-00298,"Rs 9,999 credited to your a/c by mistake. Kindly refund to luckydraw.winner@upg urgently or legal action will be taken.",1,wrong_transfer,en,native,s1-wrong_transfer-enn-049,sms
upg-sms-00299,"Rs 1,499 credited to your a/c by mistake. Kindly refund to claim.reward@upg urgently or legal action will be taken.",1,wrong_transfer,en,native,s1-wrong_transfer-enn-049,sms
upg-sms-00300,"माफ़ कीजिए, गलती से आपके नंबर पर ₹9,999 चले गए। कृपया tasks.pay@upg पर वापस भेज दें, यह अस्पताल की फीस थी।",1,wrong_transfer,hi,native,s1-wrong_transfer-hin-050,sms
upg-sms-00301,"माफ़ कीजिए, गलती से आपके नंबर पर ₹2,999 चले गए। कृपया luckydraw.winner@upg पर वापस भेज दें, यह अस्पताल की फीस थी।",1,wrong_transfer,hi,native,s1-wrong_transfer-hin-050,sms
upg-sms-00302,"माफ़ कीजिए, गलती से आपके नंबर पर ₹12,000 चले गए। कृपया kyc.helpdesk@upg पर वापस भेज दें, यह अस्पताल की फीस थी।",1,wrong_transfer,hi,native,s1-wrong_transfer-hin-050,sms
upg-sms-00303,"माफ़ कीजिए, गलती से आपके नंबर पर ₹2,999 चले गए। कृपया refund.desk@upg पर वापस भेज दें, यह अस्पताल की फीस थी।",1,wrong_transfer,hi,native,s1-wrong_transfer-hin-050,sms
upg-sms-00304,"माफ़ कीजिए, गलती से आपके नंबर पर ₹12,000 चले गए। कृपया refund.desk@upg पर वापस भेज दें, यह अस्पताल की फीस थी।",1,wrong_transfer,hi,native,s1-wrong_transfer-hin-050,sms
upg-sms-00305,"माफ़ कीजिए, गलती से आपके नंबर पर ₹4,999 चले गए। कृपया tasks.pay@upg पर वापस भेज दें, यह अस्पताल की फीस थी।",1,wrong_transfer,hi,native,s1-wrong_transfer-hin-050,sms
upg-sms-00306,"Galti se aapko Rs 2,999 bhej diye. Please turant claim.reward@upg par wapas bhej do.",1,wrong_transfer,hi,latin,s1-wrong_transfer-hil-051,sms
upg-sms-00307,"Galti se aapko Rs 12,000 bhej diye. Please turant kyc.helpdesk@upg par wapas bhej do.",1,wrong_transfer,hi,latin,s1-wrong_transfer-hil-051,sms
upg-sms-00308,"Galti se aapko Rs 1,499 bhej diye. Please turant refund.desk@upg par wapas bhej do.",1,wrong_transfer,hi,latin,s1-wrong_transfer-hil-051,sms
upg-sms-00309,"Galti se aapko Rs 2,999 bhej diye. Please turant kyc.helpdesk@upg par wapas bhej do.",1,wrong_transfer,hi,latin,s1-wrong_transfer-hil-051,sms
upg-sms-00310,"Galti se aapko Rs 7,500 bhej diye. Please turant refund.desk@upg par wapas bhej do.",1,wrong_transfer,hi,latin,s1-wrong_transfer-hil-051,sms
upg-sms-00311,"Galti se aapko Rs 9,999 bhej diye. Please turant claim.reward@upg par wapas bhej do.",1,wrong_transfer,hi,latin,s1-wrong_transfer-hil-051,sms
upg-sms-00312,"క్షమించండి, పొరపాటున మీ నంబర్‌కి ₹7,500 పంపాను. దయచేసి support.verify@upg కి తిరిగి పంపండి, అది ఆసుపత్రి ఫీజు.",1,wrong_transfer,te,native,s1-wrong_transfer-ten-052,sms
upg-sms-00313,"క్షమించండి, పొరపాటున మీ నంబర్‌కి ₹9,999 పంపాను. దయచేసి claim.reward@upg కి తిరిగి పంపండి, అది ఆసుపత్రి ఫీజు.",1,wrong_transfer,te,native,s1-wrong_transfer-ten-052,sms
upg-sms-00314,"క్షమించండి, పొరపాటున మీ నంబర్‌కి ₹2,999 పంపాను. దయచేసి kyc.helpdesk@upg కి తిరిగి పంపండి, అది ఆసుపత్రి ఫీజు.",1,wrong_transfer,te,native,s1-wrong_transfer-ten-052,sms
upg-sms-00315,"క్షమించండి, పొరపాటున మీ నంబర్‌కి ₹12,000 పంపాను. దయచేసి luckydraw.winner@upg కి తిరిగి పంపండి, అది ఆసుపత్రి ఫీజు.",1,wrong_transfer,te,native,s1-wrong_transfer-ten-052,sms
upg-sms-00316,"క్షమించండి, పొరపాటున మీ నంబర్‌కి ₹1,499 పంపాను. దయచేసి kyc.helpdesk@upg కి తిరిగి పంపండి, అది ఆసుపత్రి ఫీజు.",1,wrong_transfer,te,native,s1-wrong_transfer-ten-052,sms
upg-sms-00317,"క్షమించండి, పొరపాటున మీ నంబర్‌కి ₹9,999 పంపాను. దయచేసి luckydraw.winner@upg కి తిరిగి పంపండి, అది ఆసుపత్రి ఫీజు.",1,wrong_transfer,te,native,s1-wrong_transfer-ten-052,sms
upg-sms-00318,"Porapatuna meeku Rs 7,500 pampanu. Please ventane kyc.helpdesk@upg ki tirigi pampandi.",1,wrong_transfer,te,latin,s1-wrong_transfer-tel-053,sms
upg-sms-00319,"Porapatuna meeku Rs 12,000 pampanu. Please ventane claim.reward@upg ki tirigi pampandi.",1,wrong_transfer,te,latin,s1-wrong_transfer-tel-053,sms
upg-sms-00320,"Porapatuna meeku Rs 9,999 pampanu. Please ventane support.verify@upg ki tirigi pampandi.",1,wrong_transfer,te,latin,s1-wrong_transfer-tel-053,sms
upg-sms-00321,"Porapatuna meeku Rs 12,000 pampanu. Please ventane refund.desk@upg ki tirigi pampandi.",1,wrong_transfer,te,latin,s1-wrong_transfer-tel-053,sms
upg-sms-00322,"Porapatuna meeku Rs 1,499 pampanu. Please ventane luckydraw.winner@upg ki tirigi pampandi.",1,wrong_transfer,te,latin,s1-wrong_transfer-tel-053,sms
upg-sms-00323,"Porapatuna meeku Rs 7,500 pampanu. Please ventane support.verify@upg ki tirigi pampandi.",1,wrong_transfer,te,latin,s1-wrong_transfer-tel-053,sms
upg-sms-00324,FastTrack Parcel: Your parcel is held at customs. Pay clearance fee Rs 10 within 24 hours: http://acct-help-india.site/32764,1,courier_customs,en,native,s1-courier_customs-enn-054,sms
upg-sms-00325,Express Cargo: Your parcel is held at customs. Pay clearance fee Rs 1 within 24 hours: https://reward-claim.online/c32694,1,courier_customs,en,native,s1-courier_customs-enn-054,sms
upg-sms-00326,FastTrack Parcel: Your parcel is held at customs. Pay clearance fee Rs 199 within 24 hours: https://reward-claim.online/c80831,1,courier_customs,en,native,s1-courier_customs-enn-054,sms
upg-sms-00327,FastTrack Parcel: Your parcel is held at customs. Pay clearance fee Rs 499 within 24 hours: http://secure-bank-update.click/61240,1,courier_customs,en,native,s1-courier_customs-enn-054,sms
upg-sms-00328,Swift Courier: Your parcel is held at customs. Pay clearance fee Rs 1 within 24 hours: http://kyc-verify-now.top/a22963,1,courier_customs,en,native,s1-courier_customs-enn-054,sms
upg-sms-00329,Swift Courier: Your parcel is held at customs. Pay clearance fee Rs 99 within 24 hours: https://reward-claim.online/c25265,1,courier_customs,en,native,s1-courier_customs-enn-054,sms
upg-sms-00330,Delivery failed due to incomplete address. Update details and pay Rs 99 redelivery charge at http://parcel-track-in.info/t44335,1,courier_customs,en,native,s1-courier_customs-enn-055,sms
upg-sms-00331,Delivery failed due to incomplete address. Update details and pay Rs 10 redelivery charge at https://bit-link.cc/21916,1,courier_customs,en,native,s1-courier_customs-enn-055,sms
upg-sms-00332,Delivery failed due to incomplete address. Update details and pay Rs 99 redelivery charge at http://acct-help-india.site/20667,1,courier_customs,en,native,s1-courier_customs-enn-055,sms
upg-sms-00333,Delivery failed due to incomplete address. Update details and pay Rs 199 redelivery charge at https://reward-claim.online/c46478,1,courier_customs,en,native,s1-courier_customs-enn-055,sms
upg-sms-00334,Delivery failed due to incomplete address. Update details and pay Rs 99 redelivery charge at http://secure-bank-update.click/80068,1,courier_customs,en,native,s1-courier_customs-enn-055,sms
upg-sms-00335,Delivery failed due to incomplete address. Update details and pay Rs 1 redelivery charge at http://secure-bank-update.click/8135,1,courier_customs,en,native,s1-courier_customs-enn-055,sms
upg-sms-00336,Express Cargo: आपका पार्सल कस्टम में रुका है। 24 घंटे में ₹1 क्लियरेंस फीस भरें: http://kyc-verify-now.top/a86997,1,courier_customs,hi,native,s1-courier_customs-hin-056,sms
upg-sms-00337,Swift Courier: आपका पार्सल कस्टम में रुका है। 24 घंटे में ₹1 क्लियरेंस फीस भरें: http://kyc-verify-now.top/a35459,1,courier_customs,hi,native,s1-courier_customs-hin-056,sms
upg-sms-00338,Express Cargo: आपका पार्सल कस्टम में रुका है। 24 घंटे में ₹1 क्लियरेंस फीस भरें: http://parcel-track-in.info/t43277,1,courier_customs,hi,native,s1-courier_customs-hin-056,sms
upg-sms-00339,Swift Courier: आपका पार्सल कस्टम में रुका है। 24 घंटे में ₹49 क्लियरेंस फीस भरें: http://acct-help-india.site/82575,1,courier_customs,hi,native,s1-courier_customs-hin-056,sms
upg-sms-00340,FastTrack Parcel: आपका पार्सल कस्टम में रुका है। 24 घंटे में ₹49 क्लियरेंस फीस भरें: https://bit-link.cc/49017,1,courier_customs,hi,native,s1-courier_customs-hin-056,sms
upg-sms-00341,Express Cargo: आपका पार्सल कस्टम में रुका है। 24 घंटे में ₹49 क्लियरेंस फीस भरें: https://reward-claim.online/c41748,1,courier_customs,hi,native,s1-courier_customs-hin-056,sms
upg-sms-00342,Aapka parcel customs mein ruka hai. Rs 199 fees bharein https://reward-claim.online/c82914,1,courier_customs,hi,latin,s1-courier_customs-hil-057,sms
upg-sms-00343,Aapka parcel customs mein ruka hai. Rs 499 fees bharein https://reward-claim.online/c17731,1,courier_customs,hi,latin,s1-courier_customs-hil-057,sms
upg-sms-00344,Aapka parcel customs mein ruka hai. Rs 99 fees bharein https://reward-claim.online/c45588,1,courier_customs,hi,latin,s1-courier_customs-hil-057,sms
upg-sms-00345,Aapka parcel customs mein ruka hai. Rs 199 fees bharein https://bit-link.cc/93699,1,courier_customs,hi,latin,s1-courier_customs-hil-057,sms
upg-sms-00346,Aapka parcel customs mein ruka hai. Rs 10 fees bharein http://parcel-track-in.info/t89005,1,courier_customs,hi,latin,s1-courier_customs-hil-057,sms
upg-sms-00347,Aapka parcel customs mein ruka hai. Rs 1 fees bharein https://reward-claim.online/c48720,1,courier_customs,hi,latin,s1-courier_customs-hil-057,sms
upg-sms-00348,FastTrack Parcel: మీ పార్సెల్ కస్టమ్స్ వద్ద ఆగింది. 24 గంటల్లో ₹1 క్లియరెన్స్ ఫీజు చెల్లించండి: https://reward-claim.online/c97564,1,courier_customs,te,native,s1-courier_customs-ten-058,sms
upg-sms-00349,FastTrack Parcel: మీ పార్సెల్ కస్టమ్స్ వద్ద ఆగింది. 24 గంటల్లో ₹1 క్లియరెన్స్ ఫీజు చెల్లించండి: http://acct-help-india.site/51618,1,courier_customs,te,native,s1-courier_customs-ten-058,sms
upg-sms-00350,FastTrack Parcel: మీ పార్సెల్ కస్టమ్స్ వద్ద ఆగింది. 24 గంటల్లో ₹49 క్లియరెన్స్ ఫీజు చెల్లించండి: http://kyc-verify-now.top/a67776,1,courier_customs,te,native,s1-courier_customs-ten-058,sms
upg-sms-00351,Express Cargo: మీ పార్సెల్ కస్టమ్స్ వద్ద ఆగింది. 24 గంటల్లో ₹1 క్లియరెన్స్ ఫీజు చెల్లించండి: http://kyc-verify-now.top/a11405,1,courier_customs,te,native,s1-courier_customs-ten-058,sms
upg-sms-00352,FastTrack Parcel: మీ పార్సెల్ కస్టమ్స్ వద్ద ఆగింది. 24 గంటల్లో ₹49 క్లియరెన్స్ ఫీజు చెల్లించండి: http://parcel-track-in.info/t74102,1,courier_customs,te,native,s1-courier_customs-ten-058,sms
upg-sms-00353,FastTrack Parcel: మీ పార్సెల్ కస్టమ్స్ వద్ద ఆగింది. 24 గంటల్లో ₹499 క్లియరెన్స్ ఫీజు చెల్లించండి: http://kyc-verify-now.top/a34814,1,courier_customs,te,native,s1-courier_customs-ten-058,sms
upg-sms-00354,Mee parcel customs lo aagindi. Rs 99 fee kattandi http://secure-bank-update.click/20057,1,courier_customs,te,latin,s1-courier_customs-tel-059,sms
upg-sms-00355,Mee parcel customs lo aagindi. Rs 199 fee kattandi http://acct-help-india.site/81723,1,courier_customs,te,latin,s1-courier_customs-tel-059,sms
upg-sms-00356,Mee parcel customs lo aagindi. Rs 199 fee kattandi http://acct-help-india.site/22750,1,courier_customs,te,latin,s1-courier_customs-tel-059,sms
upg-sms-00357,Mee parcel customs lo aagindi. Rs 199 fee kattandi http://kyc-verify-now.top/a69623,1,courier_customs,te,latin,s1-courier_customs-tel-059,sms
upg-sms-00358,Mee parcel customs lo aagindi. Rs 499 fee kattandi https://reward-claim.online/c19380,1,courier_customs,te,latin,s1-courier_customs-tel-059,sms
upg-sms-00359,Mee parcel customs lo aagindi. Rs 1 fee kattandi http://kyc-verify-now.top/a60200,1,courier_customs,te,latin,s1-courier_customs-tel-059,sms
upg-sms-00360,"Pre-approved instant loan of Rs 5,00,000 without documents! Pay file charge Rs 7,500 to luckydraw.winner@upg and get money in 10 minutes.",1,loan_fee,en,native,s1-loan_fee-enn-060,sms
upg-sms-00361,"Pre-approved instant loan of Rs 5,00,000 without documents! Pay file charge Rs 5,000 to support.verify@upg and get money in 10 minutes.",1,loan_fee,en,native,s1-loan_fee-enn-060,sms
upg-sms-00362,"Pre-approved instant loan of Rs 10,00,000 without documents! Pay file charge Rs 2,999 to refund.desk@upg and get money in 10 minutes.",1,loan_fee,en,native,s1-loan_fee-enn-060,sms
upg-sms-00363,"Pre-approved instant loan of Rs 2,50,000 without documents! Pay file charge Rs 9,999 to support.verify@upg and get money in 10 minutes.",1,loan_fee,en,native,s1-loan_fee-enn-060,sms
upg-sms-00364,"Pre-approved instant loan of Rs 5,00,000 without documents! Pay file charge Rs 12,000 to cashback.offer@upg and get money in 10 minutes.",1,loan_fee,en,native,s1-loan_fee-enn-060,sms
upg-sms-00365,"Pre-approved instant loan of Rs 50,000 without documents! Pay file charge Rs 2,999 to support.verify@upg and get money in 10 minutes.",1,loan_fee,en,native,s1-loan_fee-enn-060,sms
upg-sms-00366,"Your loan is sanctioned. To release Rs 50,000, pay insurance fee Rs 5,000 today. Call 6940831618.",1,loan_fee,en,native,s1-loan_fee-enn-061,sms
upg-sms-00367,"Your loan is sanctioned. To release Rs 2,50,000, pay insurance fee Rs 1,499 today. Call 9878245206.",1,loan_fee,en,native,s1-loan_fee-enn-061,sms
upg-sms-00368,"Your loan is sanctioned. To release Rs 2,50,000, pay insurance fee Rs 7,500 today. Call 8785714533.",1,loan_fee,en,native,s1-loan_fee-enn-061,sms
upg-sms-00369,"Your loan is sanctioned. To release Rs 1,00,000, pay insurance fee Rs 2,999 today. Call 7966010397.",1,loan_fee,en,native,s1-loan_fee-enn-061,sms
upg-sms-00370,"Your loan is sanctioned. To release Rs 1,00,000, pay insurance fee Rs 1,499 today. Call 7403432353.",1,loan_fee,en,native,s1-loan_fee-enn-061,sms
upg-sms-00371,"Your loan is sanctioned. To release Rs 1,00,000, pay insurance fee Rs 4,999 today. Call 8643075386.",1,loan_fee,en,native,s1-loan_fee-enn-061,sms
upg-sms-00372,"बिना कागज़ात ₹50,000 का तुरंत लोन मंज़ूर! फ़ाइल चार्ज ₹9,999 kyc.helpdesk@upg पर भेजें और 10 मिनट में पैसा पाएँ।",1,loan_fee,hi,native,s1-loan_fee-hin-062,sms
upg-sms-00373,"बिना कागज़ात ₹1,00,000 का तुरंत लोन मंज़ूर! फ़ाइल चार्ज ₹7,500 refund.desk@upg पर भेजें और 10 मिनट में पैसा पाएँ।",1,loan_fee,hi,native,s1-loan_fee-hin-062,sms
upg-sms-00374,"बिना कागज़ात ₹5,00,000 का तुरंत लोन मंज़ूर! फ़ाइल चार्ज ₹2,999 claim.reward@upg पर भेजें और 10 मिनट में पैसा पाएँ।",1,loan_fee,hi,native,s1-loan_fee-hin-062,sms
upg-sms-00375,"बिना कागज़ात ₹10,00,000 का तुरंत लोन मंज़ूर! फ़ाइल चार्ज ₹7,500 luckydraw.winner@upg पर भेजें और 10 मिनट में पैसा पाएँ।",1,loan_fee,hi,native,s1-loan_fee-hin-062,sms
upg-sms-00376,"बिना कागज़ात ₹1,00,000 का तुरंत लोन मंज़ूर! फ़ाइल चार्ज ₹5,000 cashback.offer@upg पर भेजें और 10 मिनट में पैसा पाएँ।",1,loan_fee,hi,native,s1-loan_fee-hin-062,sms
upg-sms-00377,"बिना कागज़ात ₹2,50,000 का तुरंत लोन मंज़ूर! फ़ाइल चार्ज ₹7,500 refund.desk@upg पर भेजें और 10 मिनट में पैसा पाएँ।",1,loan_fee,hi,native,s1-loan_fee-hin-062,sms
upg-sms-00378,"Aapka Rs 10,00,000 loan approve ho gaya hai. File charge Rs 5,000 bhejein tasks.pay@upg",1,loan_fee,hi,latin,s1-loan_fee-hil-063,sms
upg-sms-00379,"Aapka Rs 50,000 loan approve ho gaya hai. File charge Rs 7,500 bhejein refund.desk@upg",1,loan_fee,hi,latin,s1-loan_fee-hil-063,sms
upg-sms-00380,"Aapka Rs 25,000 loan approve ho gaya hai. File charge Rs 7,500 bhejein kyc.helpdesk@upg",1,loan_fee,hi,latin,s1-loan_fee-hil-063,sms
upg-sms-00381,"Aapka Rs 5,00,000 loan approve ho gaya hai. File charge Rs 7,500 bhejein claim.reward@upg",1,loan_fee,hi,latin,s1-loan_fee-hil-063,sms
upg-sms-00382,"Aapka Rs 1,00,000 loan approve ho gaya hai. File charge Rs 12,000 bhejein support.verify@upg",1,loan_fee,hi,latin,s1-loan_fee-hil-063,sms
upg-sms-00383,"Aapka Rs 1,00,000 loan approve ho gaya hai. File charge Rs 2,999 bhejein support.verify@upg",1,loan_fee,hi,latin,s1-loan_fee-hil-063,sms
upg-sms-00384,"డాక్యుమెంట్లు లేకుండా ₹2,50,000 తక్షణ లోన్ ఆమోదం! ఫైల్ చార్జ్ ₹5,000 support.verify@upg కి పంపి 10 నిమిషాల్లో డబ్బు పొందండి.",1,loan_fee,te,native,s1-loan_fee-ten-064,sms
upg-sms-00385,"డాక్యుమెంట్లు లేకుండా ₹1,00,000 తక్షణ లోన్ ఆమోదం! ఫైల్ చార్జ్ ₹2,999 tasks.pay@upg కి పంపి 10 నిమిషాల్లో డబ్బు పొందండి.",1,loan_fee,te,native,s1-loan_fee-ten-064,sms
upg-sms-00386,"డాక్యుమెంట్లు లేకుండా ₹1,00,000 తక్షణ లోన్ ఆమోదం! ఫైల్ చార్జ్ ₹5,000 claim.reward@upg కి పంపి 10 నిమిషాల్లో డబ్బు పొందండి.",1,loan_fee,te,native,s1-loan_fee-ten-064,sms
