text,label,category,language,script,template_id,kind,source
City Electricity Board: इस महीने का ₹49 का बिल बन गया है। अंतिम तिथि 21-Dec। अपने सामान्य UPI ऐप से भुगतान करें।,0,bill_reminder,hi,native,s0-bill_reminder-hin-020,sms,indian_upi
Power Supply Office: इस महीने का ₹10 का बिल बन गया है। अंतिम तिथि 10-Dec। अपने सामान्य UPI ऐप से भुगतान करें।,0,bill_reminder,hi,native,s0-bill_reminder-hin-020,sms,indian_upi
City Electricity Board: इस महीने का ₹49 का बिल बन गया है। अंतिम तिथि 27-Feb। अपने सामान्य UPI ऐप से भुगतान करें।,0,bill_reminder,hi,native,s0-bill_reminder-hin-020,sms,indian_upi
City Electricity Board: इस महीने का ₹49 का बिल बन गया है। अंतिम तिथि 04-Sep। अपने सामान्य UPI ऐप से भुगतान करें।,0,bill_reminder,hi,native,s0-bill_reminder-hin-020,sms,indian_upi
City Electricity Board: इस महीने का ₹1 का बिल बन गया है। अंतिम तिथि 06-Dec। अपने सामान्य UPI ऐप से भुगतान करें।,0,bill_reminder,hi,native,s0-bill_reminder-hin-020,sms,indian_upi
"Mee ee nela current bill Rs 1, chivari tedi 19-Feb. Already kattinattaite ignore cheyandi.",0,bill_reminder,te,latin,s0-bill_reminder-tel-023,sms,indian_upi
"Mee ee nela current bill Rs 99, chivari tedi 17-Aug. Already kattinattaite ignore cheyandi.",0,bill_reminder,te,latin,s0-bill_reminder-tel-023,sms,indian_upi
"Mee ee nela current bill Rs 99, chivari tedi 15-Jan. Already kattinattaite ignore cheyandi.",0,bill_reminder,te,latin,s0-bill_reminder-tel-023,sms,indian_upi
"Mee ee nela current bill Rs 49, chivari tedi 26-Oct. Already kattinattaite ignore cheyandi.",0,bill_reminder,te,latin,s0-bill_reminder-tel-023,sms,indian_upi
"Mee ee nela current bill Rs 199, chivari tedi 02-May. Already kattinattaite ignore cheyandi.",0,bill_reminder,te,latin,s0-bill_reminder-tel-023,sms,indian_upi
"Mee ee nela current bill Rs 499, chivari tedi 19-Dec. Already kattinattaite ignore cheyandi.",0,bill_reminder,te,latin,s0-bill_reminder-tel-023,sms,indian_upi
FastTrack Parcel: Your parcel is out for delivery today. Delivery partner Anita will call before arriving.,0,delivery,en,native,s0-delivery-enn-025,sms,indian_upi
FastTrack Parcel: Your parcel is out for delivery today. Delivery partner Ramesh will call before arriving.,0,delivery,en,native,s0-delivery-enn-025,sms,indian_upi
FastTrack Parcel: Your parcel is out for delivery today. Delivery partner Arjun will call before arriving.,0,delivery,en,native,s0-delivery-enn-025,sms,indian_upi
FastTrack Parcel: Your parcel is out for delivery today. Delivery partner Srinivas will call before arriving.,0,delivery,en,native,s0-delivery-enn-025,sms,indian_upi
Express Cargo: Your parcel is out for delivery today. Delivery partner Divya will call before arriving.,0,delivery,en,native,s0-delivery-enn-025,sms,indian_upi
Swift Courier: Your parcel is out for delivery today. Delivery partner Arjun will call before arriving.,0,delivery,en,native,s0-delivery-enn-025,sms,indian_upi
आपका StyleHub ऑर्डर #7504469673 भेज दिया गया है और 08-Jul तक पहुँच जाएगा।,0,delivery,hi,native,s0-delivery-hin-026,sms,indian_upi
आपका ShopKart ऑर्डर #9400526614 भेज दिया गया है और 28-Nov तक पहुँच जाएगा।,0,delivery,hi,native,s0-delivery-hin-026,sms,indian_upi
आपका MegaMart Online ऑर्डर #7778099336 भेज दिया गया है और 05-Nov तक पहुँच जाएगा।,0,delivery,hi,native,s0-delivery-hin-026,sms,indian_upi
आपका ShopKart ऑर्डर #2766796241 भेज दिया गया है और 18-Apr तक पहुँच जाएगा।,0,delivery,hi,native,s0-delivery-hin-026,sms,indian_upi
आपका MegaMart Online ऑर्डर #1064435960 भेज दिया गया है और 05-May तक पहुँच जाएगा।,0,delivery,hi,native,s0-delivery-hin-026,sms,indian_upi
आपका ShopKart ऑर्डर #8142445279 भेज दिया गया है और 03-Sep तक पहुँच जाएगा।,0,delivery,hi,native,s0-delivery-hin-026,sms,indian_upi
"మీ StyleHub ఆర్డర్ #1443009126 పంపబడింది, 14-Sep లోపు చేరుతుంది.",0,delivery,te,native,s0-delivery-ten-028,sms,indian_upi
"మీ ShopKart ఆర్డర్ #1791934766 పంపబడింది, 24-Aug లోపు చేరుతుంది.",0,delivery,te,native,s0-delivery-ten-028,sms,indian_upi
"మీ StyleHub ఆర్డర్ #9899902194 పంపబడింది, 06-Dec లోపు చేరుతుంది.",0,delivery,te,native,s0-delivery-ten-028,sms,indian_upi
"మీ StyleHub ఆర్డర్ #9430598798 పంపబడింది, 12-Mar లోపు చేరుతుంది.",0,delivery,te,native,s0-delivery-ten-028,sms,indian_upi
"మీ StyleHub ఆర్డర్ #2910892136 పంపబడింది, 03-Feb లోపు చేరుతుంది.",0,delivery,te,native,s0-delivery-ten-028,sms,indian_upi
"మీ StyleHub ఆర్డర్ #7086424105 పంపబడింది, 19-Jul లోపు చేరుతుంది.",0,delivery,te,native,s0-delivery-ten-028,sms,indian_upi
Sent you Rs 1 for the movie tickets. Thanks for booking!,0,personal,en,native,s0-personal-enn-031,sms,indian_upi
Sent you Rs 99 for the movie tickets. Thanks for booking!,0,personal,en,native,s0-personal-enn-031,sms,indian_upi
Sent you Rs 199 for the movie tickets. Thanks for booking!,0,personal,en,native,s0-personal-enn-031,sms,indian_upi
Sent you Rs 499 for the movie tickets. Thanks for booking!,0,personal,en,native,s0-personal-enn-031,sms,indian_upi
Sent you Rs 10 for the movie tickets. Thanks for booking!,0,personal,en,native,s0-personal-enn-031,sms,indian_upi
Sent you Rs 49 for the movie tickets. Thanks for booking!,0,personal,en,native,s0-personal-enn-031,sms,indian_upi
"Maine tumhe Rs 49 bhej diye chai ke, check kar lo.",0,personal,hi,latin,s0-personal-hil-035,sms,indian_upi
"Maine tumhe Rs 99 bhej diye chai ke, check kar lo.",0,personal,hi,latin,s0-personal-hil-035,sms,indian_upi
"Maine tumhe Rs 1 bhej diye chai ke, check kar lo.",0,personal,hi,latin,s0-personal-hil-035,sms,indian_upi
"Maine tumhe Rs 199 bhej diye chai ke, check kar lo.",0,personal,hi,latin,s0-personal-hil-035,sms,indian_upi
"Maine tumhe Rs 10 bhej diye chai ke, check kar lo.",0,personal,hi,latin,s0-personal-hil-035,sms,indian_upi
"Maine tumhe Rs 499 bhej diye chai ke, check kar lo.",0,personal,hi,latin,s0-personal-hil-035,sms,indian_upi
Nenu intiki cherukunnanu. Repu call chesta.,0,personal,te,latin,s0-personal-tel-037,sms,indian_upi
Your RupeeGo monthly statement is ready in the app.,0,promotion,en,native,s0-promotion-enn-040,sms,indian_upi
Your PayNest monthly statement is ready in the app.,0,promotion,en,native,s0-promotion-enn-040,sms,indian_upi
Your SwiftPay monthly statement is ready in the app.,0,promotion,en,native,s0-promotion-enn-040,sms,indian_upi
MegaMart Online त्योहार सेल: इस हफ्ते घरेलू सामान पर 40% तक की छूट। ऐप में खरीदें। शर्तें लागू।,0,promotion,hi,native,s0-promotion-hin-041,sms,indian_upi
ShopKart त्योहार सेल: इस हफ्ते घरेलू सामान पर 40% तक की छूट। ऐप में खरीदें। शर्तें लागू।,0,promotion,hi,native,s0-promotion-hin-041,sms,indian_upi
StyleHub त्योहार सेल: इस हफ्ते घरेलू सामान पर 40% तक की छूट। ऐप में खरीदें। शर्तें लागू।,0,promotion,hi,native,s0-promotion-hin-041,sms,indian_upi
DailyBasket त्योहार सेल: इस हफ्ते घरेलू सामान पर 40% तक की छूट। ऐप में खरीदें। शर्तें लागू।,0,promotion,hi,native,s0-promotion-hin-041,sms,indian_upi
StyleHub పండుగ సేల్: ఈ వారం ఇంటి వస్తువులపై 40% వరకు తగ్గింపు. యాప్‌లో కొనండి. షరతులు వర్తిస్తాయి.,0,promotion,te,native,s0-promotion-ten-043,sms,indian_upi
MegaMart Online పండుగ సేల్: ఈ వారం ఇంటి వస్తువులపై 40% వరకు తగ్గింపు. యాప్‌లో కొనండి. షరతులు వర్తిస్తాయి.,0,promotion,te,native,s0-promotion-ten-043,sms,indian_upi
DailyBasket పండుగ సేల్: ఈ వారం ఇంటి వస్తువులపై 40% వరకు తగ్గింపు. యాప్‌లో కొనండి. షరతులు వర్తిస్తాయి.,0,promotion,te,native,s0-promotion-ten-043,sms,indian_upi
ShopKart పండుగ సేల్: ఈ వారం ఇంటి వస్తువులపై 40% వరకు తగ్గింపు. యాప్‌లో కొనండి. షరతులు వర్తిస్తాయి.,0,promotion,te,native,s0-promotion-ten-043,sms,indian_upi
"Rahul ne aapko Rs 5,000 bheje hain UPI se. Paisa account mein aa gaya hai.",0,upi_received,hi,latin,s0-upi_received-hil-047,sms,indian_upi
"Fatima ne aapko Rs 1,499 bheje hain UPI se. Paisa account mein aa gaya hai.",0,upi_received,hi,latin,s0-upi_received-hil-047,sms,indian_upi
"Srinivas ne aapko Rs 7,500 bheje hain UPI se. Paisa account mein aa gaya hai.",0,upi_received,hi,latin,s0-upi_received-hil-047,sms,indian_upi
"Imran ne aapko Rs 4,999 bheje hain UPI se. Paisa account mein aa gaya hai.",0,upi_received,hi,latin,s0-upi_received-hil-047,sms,indian_upi
"Suresh ne aapko Rs 4,999 bheje hain UPI se. Paisa account mein aa gaya hai.",0,upi_received,hi,latin,s0-upi_received-hil-047,sms,indian_upi
"Imran ne aapko Rs 5,000 bheje hain UPI se. Paisa account mein aa gaya hai.",0,upi_received,hi,latin,s0-upi_received-hil-047,sms,indian_upi
"Suresh మీకు UPI ద్వారా ₹4,999 పంపారు. డబ్బు ఇప్పటికే మీ ఖాతాలో ఉంది.",0,upi_received,te,native,s0-upi_received-ten-048,sms,indian_upi
"Anita మీకు UPI ద్వారా ₹4,999 పంపారు. డబ్బు ఇప్పటికే మీ ఖాతాలో ఉంది.",0,upi_received,te,native,s0-upi_received-ten-048,sms,indian_upi
"Srinivas మీకు UPI ద్వారా ₹2,999 పంపారు. డబ్బు ఇప్పటికే మీ ఖాతాలో ఉంది.",0,upi_received,te,native,s0-upi_received-ten-048,sms,indian_upi
"Ramesh మీకు UPI ద్వారా ₹7,500 పంపారు. డబ్బు ఇప్పటికే మీ ఖాతాలో ఉంది.",0,upi_received,te,native,s0-upi_received-ten-048,sms,indian_upi
"Arjun మీకు UPI ద్వారా ₹4,999 పంపారు. డబ్బు ఇప్పటికే మీ ఖాతాలో ఉంది.",0,upi_received,te,native,s0-upi_received-ten-048,sms,indian_upi
"Suresh మీకు UPI ద్వారా ₹7,500 పంపారు. డబ్బు ఇప్పటికే మీ ఖాతాలో ఉంది.",0,upi_received,te,native,s0-upi_received-ten-048,sms,indian_upi
"Refund for order #5580897387 - approve to receive Rs 2,999",1,collect_request,en,native,c1-collect_request-enn-000,collect_note,indian_upi
"Refund for order #9724215310 - approve to receive Rs 12,000",1,collect_request,en,native,c1-collect_request-enn-000,collect_note,indian_upi
"Refund for order #5605716123 - approve to receive Rs 9,999",1,collect_request,en,native,c1-collect_request-enn-000,collect_note,indian_upi
"Refund for order #2339555545 - approve to receive Rs 12,000",1,collect_request,en,native,c1-collect_request-enn-000,collect_note,indian_upi
"Cashback reward Rs 12,000 - accept to get credited",1,collect_request,en,native,c1-collect_request-enn-001,collect_note,indian_upi
"Cashback reward Rs 7,500 - accept to get credited",1,collect_request,en,native,c1-collect_request-enn-001,collect_note,indian_upi
"Cashback reward Rs 1,499 - accept to get credited",1,collect_request,en,native,c1-collect_request-enn-001,collect_note,indian_upi
"Cashback reward Rs 5,000 - accept to get credited",1,collect_request,en,native,c1-collect_request-enn-001,collect_note,indian_upi
Cashback paane ke liye approve karein,1,collect_request,hi,latin,c1-collect_request-hil-007,collect_note,indian_upi
Bahumati dabbu receive cheyyandi,1,collect_request,te,latin,c1-collect_request-tel-011,collect_note,indian_upi
Dinner split,0,collect_note,en,native,c0-collect_note-enn-000,collect_note,indian_upi
Electricity bill share,0,collect_note,en,native,c0-collect_note-enn-003,collect_note,indian_upi
खाने का बिल बाँटना,0,collect_note,hi,native,c0-collect_note-hin-007,collect_note,indian_upi
భోజనం బిల్ పంపకం,0,collect_note,te,native,c0-collect_note-ten-010,collect_note,indian_upi
